Rx_Number,Path_Power_dBm,Interaction_Description,Total_Interactions_for_Path,RSS_dBm,Interaction_Coordinates
13,-5.7188,Tx-I-Rx,1,-85.4824,"-3.50000 0.50000 5.00000, -5.27848 3.00000 0.47212, -6.55900 0.90000 -2.78800"
13,0.0000,Tx-I-I-Rx,2,-85.4824,"-3.50000 0.50000 5.00000, -0.00000 0.68932 2.89368, -8.00000 1.12205 -1.92079, -6.55900 0.90000 -2.78800"
14,0.0000,Tx-I-Rx,1,-84.4684,"-3.50000 0.50000 5.00000, -5.45289 3.00000 0.47212, -6.85900 0.90000 -2.78800"
14,-8.4401,Tx-I-I-Rx,2,-84.4684,"-3.50000 0.50000 5.00000, -5.07403 3.00000 1.35053, -6.53316 0.68249 -2.03254, -6.85900 0.90000 -2.78800"
14,-6.5597,Tx-I-I-I-I-Rx,4,-84.4684,"-3.50000 0.50000 5.00000, -4.25123 0.59180 2.57338, -5.58323 0.75466 6.87899, -5.90471 0.79490 7.94524, -8.00000 1.05717 0.99625, -6.85900 0.90000 -2.78800"
15,-9.3915,Tx-I-I-I-Rx,3,-85.3951,"-3.50000 0.50000 5.00000, -4.38811 3.00000 3.10971, -5.45384 0.00000 0.84135, -6.51956 3.00000 -1.42698, -7.15900 0.90000 -2.78800"
15,0.0000,Tx-I-Rx,1,-85.3951,"-3.50000 0.50000 5.00000, -5.62731 3.00000 0.47212, -7.15900 0.90000 -2.78800"
15,-8.1386,Tx-I-I-Rx,2,-85.3951,"-3.50000 0.50000 5.00000, -5.21468 3.00000 1.35040, -6.80418 0.68249 -2.03279, -7.15900 0.90000 -2.78800"
15,-8.1372,Tx-I-I-Rx,2,-85.3951,"-3.50000 0.50000 5.00000, -5.21461 3.00000 1.35053, -6.80406 0.68249 -2.03254, -7.15900 0.90000 -2.78800"
15,-7.9646,Tx-I-I-I-Rx,3,-85.3951,"-3.50000 0.50000 5.00000, -4.41137 0.00000 3.06019, -4.69157 0.15375 2.46379, -4.97176 0.00000 1.86744, -7.15900 0.90000 -2.78800"
15,-0.8283,Tx-I-I-I-Rx,3,-85.3951,"-3.50000 0.50000 5.00000, -0.00000 0.65862 3.23527, -8.00000 1.02117 -0.79842, -5.60640 1.12965 -2.00529, -7.15900 0.90000 -2.78800"
15,-9.7186,Tx-I-I-I-I-Rx,4,-85.3951,"-3.50000 0.50000 5.00000, -8.00000 1.48426 2.66248, -1.07038 3.00000 -0.93718, -0.00000 2.76589 -1.49318, -4.82577 1.71035 -4.00000, -7.15900 0.90000 -2.78800"
17,-9.4623,Tx-I-I-I-Rx,3,-87.5560,"-3.50000 0.50000 5.00000, -4.53374 3.00000 3.10971, -5.77423 0.00000 0.84135, -7.01470 3.00000 -1.42698, -7.75900 0.90000 -2.78800"
17,-1.9120,Tx-I-Rx,1,-87.5560,"-3.50000 0.50000 5.00000, -5.97615 3.00000 0.47212, -7.75900 0.90000 -2.78800"
17,-9.1284,Tx-I-I-Rx,2,-87.5560,"-3.50000 0.50000 5.00000, -6.25635 3.00000 0.47212, -8.00000 1.41859 -2.39210, -7.75900 0.90000 -2.78800"
17,0.0000,Tx-I-I-I-I-Rx,4,-87.5560,"-3.50000 0.50000 5.00000, -2.86803 0.45730 4.59093, -0.00000 0.65092 2.73448, -8.00000 1.19108 -2.44388, -7.60919 1.21752 -2.69623, -7.75900 0.90000 -2.78800"
18,0.0000,Tx-I-Rx,1,-82.6915,"-3.50000 0.50000 5.00000, -8.00000 0.82032 3.03305, -8.05900 0.90000 -2.78800"
18,-7.2274,Tx-I-Rx,1,-82.6915,"-3.50000 0.50000 5.00000, -8.00000 3.00000 -0.76953, -8.05900 0.90000 -2.78800"
19,0.0000,Tx-I-Rx,1,-85.5083,"-3.50000 0.50000 5.00000, -5.27848 3.00000 0.29770, -6.55900 0.90000 -3.08800"
19,-6.3026,Tx-I-I-I-Rx,3,-85.5083,"-3.50000 0.50000 5.00000, -8.00000 1.51525 3.09037, -1.41922 3.00000 0.29769, -0.00000 2.67982 -0.30457, -6.55900 0.90000 -3.08800"
19,-9.1356,Tx-I-I-I-Rx,3,-85.5083,"-3.50000 0.50000 5.00000, -4.24248 3.00000 3.03690, -5.13345 0.00000 0.68116, -6.02441 3.00000 -1.67455, -6.55900 0.90000 -3.08800"
20,0.0000,Tx-I-Rx,1,-86.8214,"-3.50000 0.50000 5.00000, -5.45289 3.00000 0.29770, -6.85900 0.90000 -3.08800"
20,-0.4951,Tx-I-I-I-Rx,3,-86.8214,"-3.50000 0.50000 5.00000, -0.00000 1.86983 2.57898, -2.88758 3.00000 0.58156, -7.54911 1.17559 -2.64289, -6.85900 0.90000 -3.08800"
20,-0.4951,Tx-I-I-I-Rx,3,-86.8214,"-3.50000 0.50000 5.00000, -0.00000 1.86983 2.57897, -2.88758 3.00000 0.58155, -7.54911 1.17559 -2.64291, -6.85900 0.90000 -3.08800"
20,-7.0860,Tx-I-I-I-Rx,3,-86.8214,"-3.50000 0.50000 5.00000, -0.00000 1.69056 2.76062, -3.84935 3.00000 0.29770, -8.00000 1.58813 -2.35796, -6.85900 0.90000 -3.08800"
20,-8.4176,Tx-I-I-I-Rx,3,-86.8214,"-3.50000 0.50000 5.00000, -4.31529 3.00000 3.03690, -5.29364 0.00000 0.68116, -6.27199 3.00000 -1.67455, -6.85900 0.90000 -3.08800"
20,-0.4944,Tx-I-I-I-Rx,3,-86.8214,"-3.50000 0.50000 5.00000, -0.00000 1.86984 2.57879, -2.88753 3.00000 0.58125, -7.54910 1.17556 -2.64348, -6.85900 0.90000 -3.08800"
20,-0.4954,Tx-I-I-I-Rx,3,-86.8214,"-3.50000 0.50000 5.00000, -0.00000 1.86986 2.57890, -2.88742 3.00000 0.58152, -7.54909 1.17549 -2.64314, -6.85900 0.90000 -3.08800"
20,-8.4657,Tx-I-I-I-I-Rx,4,-86.8214,"-3.50000 0.50000 5.00000, -8.00000 1.49952 2.69599, -1.24481 3.00000 -0.76275, -0.00000 2.72352 -1.40009, -5.07777 1.59564 -4.00000, -6.85900 0.90000 -3.08800"
21,0.0000,Tx-I-Rx,1,-89.7231,"-3.50000 0.50000 5.00000, -5.62731 3.00000 0.29770, -7.15900 0.90000 -3.08800"
21,-6.5624,Tx-I-I-I-I-Rx,4,-89.7231,"-3.50000 0.50000 5.00000, -4.83033 0.00000 2.98544, -5.23933 0.15375 2.36608, -5.64829 0.00000 1.74676, -8.00000 0.88389 -1.81444, -7.15900 0.90000 -3.08800"
21,-4.1802,Tx-I-I-I-Rx,3,-89.7231,"-3.50000 0.50000 5.00000, -8.00000 1.48426 3.14866, -1.07037 3.00000 0.29769, -0.00000 2.76589 -0.14267, -7.15900 0.90000 -3.08800"
21,-7.5450,Tx-I-I-I-Rx,3,-89.7231,"-3.50000 0.50000 5.00000, -4.38811 3.00000 3.03689, -5.45384 0.00000 0.68116, -6.51956 3.00000 -1.67455, -7.15900 0.90000 -3.08800"
21,-8.7041,Tx-I-I-I-I-Rx,4,-89.7231,"-3.50000 0.50000 5.00000, -0.00000 1.71950 2.18890, -3.67493 3.00000 -0.76273, -7.70546 1.59564 -4.00000, -8.00000 1.49303 -3.76348, -7.15900 0.90000 -3.08800"
21,-9.0014,Tx-I-I-I-Rx,3,-89.7231,"-3.50000 0.50000 5.00000, -4.54984 1.34522 7.61976, -6.60518 3.00000 2.49103, -8.00000 1.87709 -0.98940, -7.15900 0.90000 -3.08800"
21,-7.2974,Tx-I-I-I-I-Rx,4,-89.7231,"-3.50000 0.50000 5.00000, -8.00000 1.48426 2.73115, -1.07038 3.00000 -0.76275, -0.00000 2.76589 -1.30242, -5.35017 1.59564 -4.00000, -7.15900 0.90000 -3.08800"
21,-1.6396,Tx-I-I-I-I-Rx,4,-89.7231,"-3.50000 0.50000 5.00000, -1.06887 1.44913 8.00000, -0.00000 1.86640 6.68110, -2.90355 3.00000 3.09814, -7.55118 1.18559 -2.63689, -7.15900 0.90000 -3.08800"
22,0.0000,Tx-I-I-I-Rx,3,-89.0236,"-3.50000 0.50000 5.00000, -0.00000 1.86267 2.45922, -2.92112 3.00000 0.33864, -7.55344 1.19649 -3.02412, -7.45900 0.90000 -3.08800"
22,-9.6808,Tx-I-I-Rx,2,-89.0236,"-3.50000 0.50000 5.00000, -4.12633 0.64974 6.87899, -5.56803 0.99369 2.57338, -7.45900 0.90000 -3.08800"
22,-2.9555,Tx-I-Rx,1,-89.0236,"-3.50000 0.50000 5.00000, -5.80173 3.00000 0.29771, -7.45900 0.90000 -3.08800"
22,-3.6828,Tx-I-I-Rx,2,-89.0236,"-3.50000 0.50000 5.00000, -5.88694 3.00000 0.33857, -7.56334 1.24428 -2.93514, -7.45900 0.90000 -3.08800"
22,-3.6810,Tx-I-I-Rx,2,-89.0236,"-3.50000 0.50000 5.00000, -5.88678 3.00000 0.33860, -7.56329 1.24404 -2.93552, -7.45900 0.90000 -3.08800"
22,-8.8610,Tx-I-I-I-I-Rx,4,-89.0236,"-3.50000 0.50000 5.00000, -8.00000 1.46947 2.76525, -0.89596 3.00000 -0.76276, -0.00000 2.80698 -1.20769, -5.62256 1.59564 -4.00000, -7.45900 0.90000 -3.08800"
22,-3.6821,Tx-I-I-Rx,2,-89.0236,"-3.50000 0.50000 5.00000, -5.88691 3.00000 0.33860, -7.56333 1.24423 -2.93518, -7.45900 0.90000 -3.08800"
22,-9.4234,Tx-I-I-I-Rx,3,-89.0236,"-3.50000 0.50000 5.00000, -4.46092 3.00000 3.03689, -5.61403 0.00000 0.68116, -6.76713 3.00000 -1.67455, -7.45900 0.90000 -3.08800"
23,-9.9540,Tx-I-I-I-Rx,3,-87.2180,"-3.50000 0.50000 5.00000, -6.25635 3.00000 -0.76273, -7.80473 1.59564 -4.00000, -8.00000 1.41859 -3.59187, -7.75900 0.90000 -3.08800"
23,0.0000,Tx-I-I-I-Rx,3,-87.2180,"-3.50000 0.50000 5.00000, -0.00000 1.83670 1.91876, -3.04589 3.00000 -0.76273, -6.72305 1.59565 -4.00000, -7.75900 0.90000 -3.08800"
23,-0.6591,Tx-I-Rx,1,-87.2180,"-3.50000 0.50000 5.00000, -5.97615 3.00000 0.29771, -7.75900 0.90000 -3.08800"
23,-6.8365,Tx-I-I-I-Rx,3,-87.2180,"-3.50000 0.50000 5.00000, -4.43190 1.34522 7.61976, -6.25634 3.00000 2.49104, -8.00000 1.41859 -2.41051, -7.75900 0.90000 -3.08800"
23,-5.7647,Tx-I-I-I-Rx,3,-87.2180,"-3.50000 0.50000 5.00000, -4.53374 3.00000 3.03689, -5.77423 0.00000 0.68116, -7.01470 3.00000 -1.67455, -7.75900 0.90000 -3.08800"
23,-6.5775,Tx-I-I-I-I-Rx,4,-87.2180,"-3.50000 0.50000 5.00000, -0.00000 1.78183 2.04524, -3.32609 3.00000 -0.76273, -7.16066 1.59564 -4.00000, -8.00000 1.28826 -3.29146, -7.75900 0.90000 -3.08800"
23,-8.7787,Tx-I-I-Rx,2,-87.2180,"-3.50000 0.50000 5.00000, -6.25635 3.00000 0.29770, -8.00000 1.41859 -2.67685, -7.75900 0.90000 -3.08800"
23,-4.8686,Tx-I-I-I-I-Rx,4,-87.2180,"-3.50000 0.50000 5.00000, -8.00000 1.45511 2.79834, -0.72153 3.00000 -0.76276, -0.00000 2.84686 -1.11577, -5.89496 1.59565 -4.00000, -7.75900 0.90000 -3.08800"
24,-4.2087,Tx-I-Rx,1,-88.8654,"-3.50000 0.50000 5.00000, -8.00000 0.73525 6.03305, -8.05900 0.90000 -3.08800"
24,0.0000,Tx-I-Rx,1,-88.8654,"-3.50000 0.50000 5.00000, -8.00000 0.81161 3.03305, -8.05900 0.90000 -3.08800"
25,0.0000,Tx-I-I-I-Rx,3,-81.5982,"-3.50000 0.50000 5.00000, -4.25353 0.58879 2.57338, -5.92164 0.78533 7.94524, -8.00000 1.03021 1.25251, -6.55900 0.90000 -3.38800"
26,0.0000,Tx-I-I-I-Rx,3,-88.5494,"-3.50000 0.50000 5.00000, -0.00000 1.86984 2.48899, -2.88753 3.00000 0.41735, -7.54910 1.17556 -2.92699, -6.85900 0.90000 -3.38800"
26,-2.6638,Tx-I-Rx,1,-88.5494,"-3.50000 0.50000 5.00000, -5.45289 3.00000 0.12329, -6.85900 0.90000 -3.38800"
26,-9.6231,Tx-I-I-I-Rx,3,-88.5494,"-3.50000 0.50000 5.00000, -4.58440 1.32661 7.61976, -6.77960 3.00000 2.31660, -8.00000 2.06977 -0.63154, -6.85900 0.90000 -3.38800"
26,-0.0007,Tx-I-I-I-Rx,3,-88.5494,"-3.50000 0.50000 5.00000, -0.00000 1.86983 2.48917, -2.88758 3.00000 0.41766, -7.54911 1.17559 -2.92641, -6.85900 0.90000 -3.38800"
26,-0.0004,Tx-I-I-I-Rx,3,-88.5494,"-3.50000 0.50000 5.00000, -0.00000 1.86983 2.48909, -2.88755 3.00000 0.41753, -7.54911 1.17557 -2.92667, -6.85900 0.90000 -3.38800"
26,-5.0532,Tx-I-I-I-Rx,3,-88.5494,"-3.50000 0.50000 5.00000, -8.00000 1.49952 3.05023, -1.24480 3.00000 0.12327, -0.00000 2.72352 -0.41607, -6.85900 0.90000 -3.38800"
26,-8.8471,Tx-I-I-I-Rx,3,-88.5494,"-3.50000 0.50000 5.00000, -4.31529 3.00000 2.96408, -5.29364 0.00000 0.52097, -6.27199 3.00000 -1.92213, -6.85900 0.90000 -3.38800"
26,-0.0009,Tx-I-I-I-Rx,3,-88.5494,"-3.50000 0.50000 5.00000, -0.00000 1.86986 2.48909, -2.88742 3.00000 0.41763, -7.54909 1.17549 -2.92664, -6.85900 0.90000 -3.38800"
26,-0.0003,Tx-I-I-I-Rx,3,-88.5494,"-3.50000 0.50000 5.00000, -0.00000 1.86983 2.48907, -2.88756 3.00000 0.41750, -7.54911 1.17557 -2.92672, -6.85900 0.90000 -3.38800"
26,-8.3010,Tx-I-I-I-I-Rx,4,-88.5494,"-3.50000 0.50000 5.00000, -8.00000 1.49952 2.76572, -1.24480 3.00000 -0.58833, -0.00000 2.72352 -1.20638, -5.62639 1.47379 -4.00000, -6.85900 0.90000 -3.38800"
27,-4.5875,Tx-I-Rx,1,-87.1779,"-3.50000 0.50000 5.00000, -5.62731 3.00000 0.12329, -7.15900 0.90000 -3.38800"
27,-5.5124,Tx-I-I-I-Rx,3,-87.1779,"-3.50000 0.50000 5.00000, -8.00000 1.48426 3.07999, -1.07038 3.00000 0.12327, -0.00000 2.76589 -0.33342, -7.15900 0.90000 -3.38800"
27,-9.5762,Tx-I-I-I-Rx,3,-87.1779,"-3.50000 0.50000 5.00000, -4.38811 3.00000 2.96408, -5.45384 0.00000 0.52097, -6.51956 3.00000 -1.92212, -7.15900 0.90000 -3.38800"
27,0.0000,Tx-I-I-I-Rx,3,-87.1779,"-3.50000 0.50000 5.00000, -0.00000 1.86634 2.42853, -2.90389 3.00000 0.29500, -7.55122 1.18578 -3.11941, -7.15900 0.90000 -3.38800"
28,-1.8019,Tx-I-Rx,1,-92.8391,"-3.50000 0.50000 5.00000, -5.80173 3.00000 0.12329, -7.45900 0.90000 -3.38800"
28,-5.2442,Tx-I-I-I-Rx,3,-92.8391,"-3.50000 0.50000 5.00000, -4.46092 3.00000 2.96408, -5.61403 0.00000 0.52097, -6.76713 3.00000 -1.92213, -7.45900 0.90000 -3.38800"
28,-2.8420,Tx-I-I-I-Rx,3,-92.8391,"-3.50000 0.50000 5.00000, -0.00000 1.74989 2.56183, -3.50051 3.00000 0.12329, -8.00000 1.39320 -3.01113, -7.45900 0.90000 -3.38800"
28,-9.1798,Tx-I-I-I-I-I-Rx,5,-92.8391,"-3.50000 0.50000 5.00000, -0.21684 1.39657 8.00000, -0.00000 1.45577 7.80192, -5.65467 3.00000 2.63493, -8.00000 2.35956 0.49194, -5.60640 1.70591 -1.69519, -7.45900 0.90000 -3.38800"
28,-9.1799,Tx-I-I-I-I-I-Rx,5,-92.8391,"-3.50000 0.50000 5.00000, -0.21690 1.39657 8.00000, -0.00000 1.45579 7.80186, -5.65449 3.00000 2.63493, -8.00000 2.35950 0.49173, -5.60640 1.70584 -1.69543, -7.45900 0.90000 -3.38800"
28,0.0000,Tx-I-I-I-Rx,3,-92.8391,"-3.50000 0.50000 5.00000, -4.48610 0.00000 2.91074, -4.78927 0.15375 2.26840, -5.09242 0.00000 1.62610, -7.45900 0.90000 -3.38800"
28,-4.0849,Tx-I-I-I-I-Rx,4,-92.8391,"-3.50000 0.50000 5.00000, -8.00000 1.46947 2.83289, -0.89595 3.00000 -0.58834, -0.00000 2.80698 -1.01980, -6.18819 1.47379 -4.00000, -7.45900 0.90000 -3.38800"
29,0.0000,Tx-I-I-I-Rx,3,-95.6074,"-3.50000 0.50000 5.00000, -0.00000 0.72710 2.62056, -8.00000 1.24618 -2.81817, -7.61055 1.27146 -3.08289, -7.75900 0.90000 -3.38800"
29,-2.0818,Tx-I-I-I-I-Rx,4,-95.6074,"-3.50000 0.50000 5.00000, -2.90654 0.45730 4.59655, -0.00000 0.66625 2.62060, -8.00000 1.24146 -2.81805, -7.61010 1.26950 -3.08307, -7.75900 0.90000 -3.38800"
30,-6.3289,Tx-I-Rx,1,-91.1070,"-3.50000 0.50000 5.00000, -8.00000 3.00000 -1.21402, -8.05900 0.90000 -3.38800"
30,0.0000,Tx-I-Rx,1,-91.1070,"-3.50000 0.50000 5.00000, -8.00000 0.80336 3.03305, -8.05900 0.90000 -3.38800"
31,-4.7932,Tx-I-Rx,1,-84.8754,"-3.50000 0.50000 5.00000, -5.27848 3.00000 -0.05113, -6.55900 0.90000 -3.68800"
31,-9.0811,Tx-I-I-I-Rx,3,-84.8754,"-3.50000 0.50000 5.00000, -4.24248 3.00000 2.89126, -5.13345 0.00000 0.36077, -6.02441 3.00000 -2.16970, -6.55900 0.90000 -3.68800"
31,0.0000,Tx-I-I-I-Rx,3,-84.8754,"-3.50000 0.50000 5.00000, -0.00000 1.87317 2.45897, -2.87202 3.00000 0.37384, -7.54709 1.16582 -3.02027, -6.55900 0.90000 -3.68800"
31,-0.0009,Tx-I-I-I-Rx,3,-84.8754,"-3.50000 0.50000 5.00000, -0.00000 1.87316 2.45923, -2.87209 3.00000 0.37427, -7.54710 1.16586 -3.01946, -6.55900 0.90000 -3.68800"
31,-0.0006,Tx-I-I-I-Rx,3,-84.8754,"-3.50000 0.50000 5.00000, -0.00000 1.87317 2.45911, -2.87204 3.00000 0.37409, -7.54709 1.16583 -3.01983, -6.55900 0.90000 -3.68800"
31,-3.1985,Tx-I-I-I-I-Rx,4,-84.8754,"-3.50000 0.50000 5.00000, -4.25123 0.58752 2.57338, -5.58323 0.74277 6.87899, -5.90711 0.78116 7.94524, -8.00000 1.02921 1.05575, -6.55900 0.90000 -3.68800"
32,-7.3519,Tx-I-Rx,1,-82.9698,"-3.50000 0.50000 5.00000, -5.45289 3.00000 -0.05113, -6.85900 0.90000 -3.68800"
32,-9.0364,Tx-I-I-Rx,2,-82.9698,"-3.50000 0.50000 5.00000, -4.13181 1.30881 7.61976, -5.45289 3.00000 2.14221, -6.85900 0.90000 -3.68800"
33,-5.5004,Tx-I-I-Rx,2,-89.7046,"-3.50000 0.50000 5.00000, -0.00000 1.91194 2.14721, -2.69705 3.00000 -0.05113, -7.15900 0.90000 -3.68800"
33,-9.0722,Tx-I-I-I-Rx,3,-89.7046,"-3.50000 0.50000 5.00000, -4.24873 0.59813 2.57338, -5.57723 0.77225 6.87899, -8.00000 1.08978 -0.96505, -7.15900 0.90000 -3.68800"
33,0.0000,Tx-I-I-Rx,2,-89.7046,"-3.50000 0.50000 5.00000, -4.16697 0.15375 3.42380, -4.50672 0.00000 2.61625, -7.15900 0.90000 -3.68800"
34,-8.8013,Tx-I-I-I-I-I-Rx,5,-90.7421,"-3.50000 0.50000 5.00000, -2.90460 0.45730 4.28615, -0.00000 0.66543 0.80372, -4.00658 0.95257 -4.00000, -5.60268 1.06696 -2.08633, -7.19877 1.18135 -4.00000, -7.45900 0.90000 -3.68800"
34,-5.3017,Tx-I-I-Rx,2,-90.7421,"-3.50000 0.50000 5.00000, -0.00000 1.87329 2.22531, -2.87147 3.00000 -0.05113, -7.45900 0.90000 -3.68800"
34,0.0000,Tx-I-I-Rx,2,-90.7421,"-3.50000 0.50000 5.00000, -4.22165 0.15375 3.42380, -4.58925 0.00000 2.61625, -7.45900 0.90000 -3.68800"
35,-8.5725,Tx-I-I-I-I-Rx,4,-96.9272,"-3.50000 0.50000 5.00000, -8.00000 1.45511 2.93162, -0.72153 3.00000 -0.41392, -0.00000 2.84686 -0.74555, -7.08021 1.34407 -4.00000, -7.75900 0.90000 -3.68800"
35,-7.2051,Tx-I-I-I-Rx,3,-96.9272,"-3.50000 0.50000 5.00000, -0.00000 1.78183 2.41010, -3.32609 3.00000 -0.05113, -8.00000 1.28826 -3.50966, -7.75900 0.90000 -3.68800"
35,-8.1720,Tx-I-I-Rx,2,-96.9272,"-3.50000 0.50000 5.00000, -4.30110 1.30881 7.61976, -5.97614 3.00000 2.14221, -7.75900 0.90000 -3.68800"
35,0.0000,Tx-I-I-Rx,2,-96.9272,"-3.50000 0.50000 5.00000, -0.00000 1.83670 2.29924, -3.04589 3.00000 -0.05113, -7.75900 0.90000 -3.68800"
36,0.0000,Tx-I-Rx,1,-91.0924,"-3.50000 0.50000 5.00000, -8.00000 0.79553 3.03305, -8.05900 0.90000 -3.68800"
36,-4.5520,Tx-I-I-I-Rx,3,-91.0924,"-3.50000 0.50000 5.00000, -4.35909 0.58918 2.57338, -6.26087 0.78661 7.94524, -8.00000 0.96714 3.03305, -8.05900 0.90000 -3.68800"
